utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 boink car, oh,0.0,MOT,RYA,1.0300000000000296,391.929,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, Daddy gotta go first,3.0,RYA,CHI,0.8969999999999914,392.959,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 Daddy gotta go first, go first where,0.0,CHI,MOT,2.2210000000000036,396.856,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 go first where, he get in that car,5.0,MOT,CHI,1.4630000000000223,399.077,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he get in that car, I've gotta get out,0.0,CHI,CHI,3.0459999999999923,405.54,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I've gotta get out, get out,0.0,CHI,MOT,2.526999999999987,408.586,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 get out, okay,0.0,MOT,MOT,1.1299999999999955,411.113,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 okay, who is who is that that you have,0.0,MOT,MOT,0.6159999999999854,412.243,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 who is who is that that you have, who's gettin out,0.0,MOT,MOT,2.393000000000029,412.859,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 who's gettin out, dis this one,0.0,MOT,CHI,0.9809999999999945,415.252,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 dis this one, watch out puppy,2.0,CHI,CHI,1.879000000000019,416.233,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 watch out puppy, watch out puppy okay,0.0,CHI,MOT,1.6289999999999623,420.112,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 watch out puppy okay, what are you gonna do with the lady,0.0,MOT,MOT,2.11099999999999,421.741,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what are you gonna do with the lady, he can drive car,3.0,MOT,CHI,1.9960000000000377,423.852,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can drive car, drive car,0.0,CHI,CHI,2.7939999999999827,428.848,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive car, sh she can drive car,-1.5,CHI,MOT,1.9449999999999932,431.642,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 sh she can drive car, she can't,0.0,MOT,CHI,2.3600000000000136,432.087,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 she can't, she can't,0.0,CHI,MOT,1.5629999999999882,434.447,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 she can't, he can,-0.8969999999999914,MOT,CHI,0.8969999999999914,436.01,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can, oh he's drivin the car okay,0.0,CHI,MOT,1.2309999999999945,436.01,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh he's drivin the car okay, nn,0.0,MOT,RYA,1.7959999999999923,437.241,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 nn, you're right,0.0,RYA,MOT,0.8980000000000246,439.037,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 you're right, baby cryin,0.0,MOT,CHI,1.0459999999999923,439.935,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 baby cryin, how do you stop,0.0,CHI,MOT,2.194999999999993,440.981,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how do you stop, baby cryin,0.0,MOT,CHI,1.3140000000000214,443.176,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 baby cryin, how do you stop the baby from cryin,0.0,CHI,MOT,0.7319999999999709,444.49,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how do you stop the baby from cryin, what do you do,0.0,MOT,MOT,1.7959999999999923,445.222,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what do you do, let's pre,0.0,MOT,CHI,2.3600000000000136,447.018,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let's pre, let's see,0.0,CHI,CHI,2.9259999999999877,449.378,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let's see, well how d how do you stop the baby from cryin,0.0,CHI,MOT,2.7600000000000477,452.304,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 well how d how do you stop the baby from cryin, um,0.0,MOT,CHI,2.609999999999957,455.064,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 um, aw,0.0,CHI,RYA,1.1299999999999955,457.674,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 aw, what did you do,0.0,RYA,MOT,2.046000000000049,458.804,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what did you do, what did you do to the baby,0.0,MOT,MOT,1.3799999999999955,460.85,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what did you do to the baby, I kiss the baby,0.0,MOT,CHI,1.2129999999999654,462.23,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I kiss the baby, I kissed the baby,0.0,CHI,RYA,2.6100000000000136,463.443,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I kissed the baby, you kissed the baby okay,-1.0470000000000255,RYA,MOT,1.0470000000000255,466.053,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 you kissed the baby okay, yeah,-0.3790000000000191,MOT,CHI,1.879000000000019,466.053,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, now what are you doin with the tractor,0.0,CHI,MOT,1.1469999999999914,467.553,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now what are you doin with the tractor, Daddy gon going to drive down xxx down waterfalls,0.0,MOT,CHI,2.759999999999991,468.7,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 Daddy gon going to drive down xxx down waterfalls, drive to the waterfall,0.0,CHI,MOT,7.064999999999998,471.46,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive to the waterfall, there's a lot of water and hills in this place,0.0,MOT,MOT,1.896000000000015,478.525,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 there's a lot of water and hills in this place, yeah,0.0,MOT,RYA,4.769999999999982,480.421,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, he Dad,2.0,RYA,CHI,0.5830000000000268,485.191,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he Dad, he's Dad,0.0,CHI,MOT,2.22199999999998,487.774,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he's Dad, he Dad,0.0,MOT,CHI,2.0459999999999923,489.996,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he Dad, this Dad,0.0,CHI,CHI,1.6110000000000468,492.042,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this Dad, he got a hir he's he got a sh shirt,0.0,CHI,CHI,1.231999999999971,493.653,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a hir he's he got a sh shirt, he got a shirt,0.0,CHI,MOT,4.055000000000007,494.885,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a shirt, he got a nap,0.0,MOT,CHI,1.4630000000000223,498.94,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a nap, do you rememb do you know what color the shirt is,0.0,CHI,MOT,1.1469999999999914,500.403,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you rememb do you know what color the shirt is, a xxx black xxx,0.0,MOT,CHI,1.7129999999999654,501.55,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 a xxx black xxx, I think it's blue,0.0,CHI,MOT,3.657000000000039,503.263,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I think it's blue,,0.0,MOT,RYA,1.5459999999999923,506.92,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, xxx blue,-0.2999999999999545,RYA,CHI,0.8979999999999677,508.466,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 xxx blue,,1.7999999999999545,CHI,CHI,1.1469999999999914,509.064,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
,,0.0,CHI,RYA,0.9759999999999991,512.011,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, now it gone,0.0,RYA,CHI,1.1320000000000618,512.987,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now it gone, what's gone,0.0,CHI,RYA,3.822999999999979,514.119,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's gone, eh a la gone,0.0,RYA,CHI,0.91599999999994,517.942,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 eh a la gone, lady gone,0.0,CHI,RYA,2.4440000000000737,518.858,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 lady gone, where is she,-0.9819999999999709,RYA,MOT,0.9819999999999709,521.302,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where is she, eh this uh this he he gonna get in car,0.0,MOT,CHI,1.1469999999999345,521.302,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 eh this uh this he he gonna get in car, get in the car,0.0,CHI,MOT,5.935000000000059,522.449,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 get in the car, and then what is he gonna do,0.0,MOT,RYA,0.9809999999999945,528.384,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 and then what is he gonna do, gon going to drive in the c car,0.0,RYA,CHI,1.3129999999999882,529.365,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 gon going to drive in the c car, drive in the car,0.0,CHI,MOT,3.5090000000000146,530.678,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive in the car, oh,0.0,MOT,RYA,1.2129999999999654,534.187,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, he gon going to drive in the van,0.0,RYA,CHI,0.33299999999997,535.4,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he gon going to drive in the van, drive in the van,0.0,CHI,MOT,2.3770000000000664,535.733,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive in the van, where will he go,0.0,MOT,RYA,1.1129999999999427,538.11,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where will he go, he gon going to boink in the,0.0,RYA,CHI,1.7130000000000791,539.223,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he gon going to boink in the, oh,3.0,CHI,RYA,2.509999999999991,540.936,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh,,0.0,RYA,CHI,1.2309999999999945,546.446,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, what happened,0.0,CHI,RYA,1.1459999999999582,547.677,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what happened, he boink inna in the he boink xxx van,0.0,RYA,CHI,1.3630000000000564,548.823,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he boink inna in the he boink xxx van, oh,0.0,CHI,RYA,5.370999999999981,550.186,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, boink into the van,-0.6000000000000227,RYA,MOT,1.0639999999999645,555.557,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 boink into the van, yeah,0.0,MOT,CHI,1.4139999999999873,556.021,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, that's not a good idea,-0.40000000000009095,CHI,MOT,1.678000000000111,557.435,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 that's not a good idea, let go wanna go,0.0,MOT,CHI,1.7290000000000418,558.713,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let go wanna go, I wanna go,0.0,CHI,CHI,6.66599999999994,560.442,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I wanna go, I wanna go,0.0,CHI,CHI,2.69500000000005,567.108,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I wanna go, wanna go,0.0,CHI,CHI,2.842999999999961,569.803,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 wanna go, where did he go,0.0,CHI,RYA,2.508000000000038,572.646,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where did he go, whataya what are you doin now,5.5,RYA,MOT,1.4139999999999873,575.154,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 whataya what are you doin now, now he he can't get out,0.0,MOT,CHI,1.3970000000000482,582.068,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he he can't get out, he can't get out,0.0,CHI,MOT,4.538000000000011,583.465,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't get out, he,0.0,MOT,CHI,1.6299999999999955,588.003,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he, uhoh,0.0,CHI,RYA,1.3789999999999054,589.633,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 uhoh, he's stuck okay,-0.3000000000000682,RYA,MOT,0.9970000000000709,591.012,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he's stuck okay, now he get out,0.0,MOT,CHI,1.5460000000000491,591.709,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he get out, now he get out,0.0,CHI,MOT,3.5739999999999554,593.255,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he get out, what'd you do,0.0,MOT,MOT,1.4630000000000791,596.829,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what'd you do, how did he get out,2.0,MOT,MOT,0.8969999999999345,598.292,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how did he get out, this can't fit in,0.0,MOT,CHI,2.4600000000000364,601.189,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this can't fit in, he can't fit in there,0.0,CHI,MOT,4.288999999999987,603.649,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't fit in there, this can't work,0.0,MOT,CHI,1.9629999999999654,607.938,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this can't work, it can't,0.0,CHI,RYA,3.490000000000009,609.901,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 it can't, hm uhoh,0.0,RYA,RYA,0.9820000000000846,613.391,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 hm uhoh, what's wrong with it,0.0,RYA,RYA,2.8769999999999527,614.373,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's wrong with it, he can't,2.0,RYA,CHI,2.1779999999999973,617.25,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't, do you want him to,3.0,CHI,MOT,1.629000000000019,621.428,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you want him to, he can't do it,0.0,MOT,CHI,1.4629999999999654,626.057,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't do it, do you want him to stand up,0.0,CHI,MOT,0.7309999999999945,627.52,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you want him to stand up, yeah,0.0,MOT,CHI,1.231999999999971,628.251,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, yep,0.0,CHI,MOT,1.0460000000000491,629.483,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yep, hm let's see,0.0,MOT,RYA,1.2480000000000473,630.529,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 hm let's see, yeah,0.0,RYA,CHI,0.9459999999999127,631.777,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
