utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 we can do that, oh,0,MOT,MOT,1.208,918.848,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh, that's a carpet,0,MOT,CHI,9.694,920.056,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 that's a carpet, yeah,0,CHI,MOT,1.254,929.75,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, we shoul I should take my shoes off,0,MOT,CHI,1.765,931.004,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 we shoul I should take my shoes off, you don't wanna get the carpet dirty,0,CHI,MOT,2.995,932.769,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you don't wanna get the carpet dirty, no,0,MOT,CHI,3.262,935.764,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 no, you can play on the carpet,0,CHI,JES,0.836,939.026,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you can play on the carpet, I don't wanna get the the carpet dirty,0,JES,CHI,2.113,939.862,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I don't wanna get the the carpet dirty, so who's that,0,CHI,JES,7.616,941.975,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 so who's that, look,0,JES,CHI,10.357,949.591,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 look, who is that,0,CHI,JES,5.027,959.948,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 who is that, there you go,0,JES,MOT,9.462,964.975,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 there you go, this is a bed,0,MOT,CHI,1.37,974.437,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is a bed, this is bed,0,CHI,CHI,4.017,975.807,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is bed, this is a bed mommy,0,CHI,CHI,3.924,979.824,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is a bed mommy, is it,0,CHI,MOT,3.193,983.748,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is it, is the baby sleepin,0,MOT,MOT,0.476,986.941,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is the baby sleepin, yeah,0,MOT,CHI,2.589,987.417,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, with the lid on,0,CHI,MOT,0.952,990.006,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 with the lid on, this is a lid,0,MOT,CHI,1.985,990.958,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is a lid, yeah,0,CHI,MOT,2.914,992.943,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, she can take a bath after after she goes,0,MOT,CHI,0.488,995.857,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she can take a bath after after she goes, what's she gonna do after,0,CHI,JES,7.256,996.345,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's she gonna do after, take a bath,0,JES,JES,6.054,1003.601,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 take a bath, gonna wash her hands and then go to bed,0,JES,CHI,4.118,1009.655,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 gonna wash her hands and then go to bed, oh,0,CHI,MOT,10.523,1013.773,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh, this,0,MOT,CHI,1.124,1024.296,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this, what's that,0,CHI,MOT,11.387,1025.42,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that, a bed,0,MOT,CHI,0.649,1036.807,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a bed, yeah,0,CHI,MOT,2.16,1037.456,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, looks like two beds all in one,0,MOT,MOT,0.712,1039.616,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 looks like two beds all in one, this a diaper change table,0,MOT,CHI,2.92,1040.328,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this a diaper change table, is she gonna sleep in the diaper change table,0,CHI,MOT,6.686,1043.248,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she gonna sleep in the diaper change table, oh no that's the diaper change table I get it,0,MOT,MOT,12.794,1049.934,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh no that's the diaper change table I get it, and this is bed,0,MOT,CHI,3.451,1062.728,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and this is bed, this is bed,0,CHI,CHI,2.211,1066.179,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this is bed, okay,0,CHI,MOT,3.615,1068.39,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 okay, this this is a chair,0,MOT,CHI,1.178,1072.005,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this this is a chair, what's mommy doing,0,CHI,JES,13.832,1073.183,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's mommy doing, sitting on the chair,0,JES,CHI,33.011,1087.015,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 sitting on the chair, with the baby,0,CHI,JES,2.876,1120.026,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 with the baby, are the mommy and the baby taking a nap,0,JES,MOT,1.773,1122.902,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 are the mommy and the baby taking a nap, here go,0,MOT,CHI,55.669,1124.675,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 here go, we hafta go to sleep,0,CHI,CHI,2.623,1180.344,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 we hafta go to sleep, mommy look in here,0,CHI,CHI,7.908,1182.967,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 mommy look in here, I'm looking to see that the mommy's looking to see if the baby's okay,0,CHI,MOT,20.367,1190.875,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I'm looking to see that the mommy's looking to see if the baby's okay, okay,0,MOT,MOT,3.618,1211.242,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 okay, is she sleepin mommy,0,MOT,CHI,1.649,1214.86,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she sleepin mommy, xxx,0,CHI,CHI,3.388,1216.509,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, is she sleepin,0,CHI,MOT,5.395,1219.897,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is she sleepin, yeah,0,MOT,CHI,0.119,1225.292,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what's going on huh,0,CHI,MOT,36.752,1225.411,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's going on huh, what's going on,0,MOT,MOT,0.38,1262.163,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's going on, the mommy,0,MOT,CHI,1.872,1262.543,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the mommy, I think mommy's too big,0,CHI,JES,10.244,1264.415,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I think mommy's too big, mommy's toes are stickin out,0,JES,JES,10.899,1274.659,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 mommy's toes are stickin out, she's in there,0,JES,CHI,5.55,1285.558,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she's in there, is the mommy checkin on the baby,0,CHI,MOT,15.062,1291.108,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is the mommy checkin on the baby, she has hasta look,0,MOT,CHI,20.961,1306.17,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 she has hasta look, oh,0,CHI,MOT,3.973,1327.131,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh, where did daddy go,0,MOT,MOT,1.45,1331.104,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 where did daddy go, xxx down here,0,MOT,CHI,26.597,1332.554,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx down here, he's on the chair,0,CHI,CHI,10.81,1359.151,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 he's on the chair, what's the daddy doin,0,CHI,MOT,4.899,1369.961,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's the daddy doin, what's the daddy doin,0,MOT,MOT,19.881,1374.86,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's the daddy doin, he xxx,0,MOT,CHI,9.757,1394.741,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 he xxx, do the chairs look the same,0,CHI,MOT,1.946,1404.498,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 do the chairs look the same, I want this,0,MOT,CHI,32.031,1406.444,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I want this, what is this,0,CHI,CHI,19.673,1438.475,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what is this, what do you think,0,CHI,MOT,2.705,1458.148,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what do you think, a sink,0,MOT,CHI,0.42,1460.853,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a sink, yeah,0,CHI,MOT,1.39,1461.273,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what's that,0,MOT,JES,5.073,1462.663,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that, a baby,0,JES,CHI,20.12,1467.736,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 a baby, um hm,0,CHI,JES,3.699,1487.856,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 um hm, what's that daddy doin,0,JES,MOT,18.577,1491.555,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's that daddy doin, xxx,0,MOT,CHI,8.4,1510.132,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, are you learning about the laws of physics,0,CHI,MOT,2.908,1518.532,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 are you learning about the laws of physics, what do you think,0,MOT,MOT,10.932,1521.44,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what do you think, xxx,0,MOT,CHI,11.666,1532.372,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 xxx, this,0,CHI,CHI,23.368,1544.038,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 this, is that what you wanna do,0,CHI,MOT,7.758,1567.406,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 is that what you wanna do, yeah,0,MOT,CHI,4.737,1575.164,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, yeah how about looking at these pictures,0,CHI,MOT,0.648,1579.901,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah how about looking at these pictures, you wanna see some pictures,0,MOT,MOT,2.658,1580.549,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you wanna see some pictures, yeah,0,MOT,CHI,1.76,1583.207,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, tell me tell me about the pictures sweet pea,0,CHI,MOT,0.613,1584.967,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 tell me tell me about the pictures sweet pea, Mommy knows but could you tell Jessica who these people are,0,MOT,MOT,10.483,1585.58,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 Mommy knows but could you tell Jessica who these people are, the daddy,0,MOT,CHI,6.124,1596.063,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the daddy, yeah what are you and daddy doin,0,CHI,MOT,3.721,1602.187,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah what are you and daddy doin, what are you doin,0,MOT,MOT,2.146,1605.908,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin, the picture,0,MOT,CHI,0.63,1608.054,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the picture, the picture,0,CHI,MOT,3.516,1608.684,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 the picture, what are you doin,0,MOT,MOT,2.513,1612.2,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin, drawin a pi picture,0,MOT,CHI,11.861,1614.713,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 drawin a pi picture, yeah,0,CHI,MOT,2.788,1626.574,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what color marker is that,0,MOT,MOT,1.03,1629.362,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what color marker is that, purple,0,MOT,CHI,3.261,1630.392,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 purple, yeah,0,CHI,MOT,1.553,1633.653,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, what are you doin here,0,MOT,MOT,0.946,1635.206,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what are you doin here, look,0,MOT,CHI,6.48,1636.152,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 look, what,0,CHI,MOT,7.278,1642.632,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what, you should tell Jessica what that is,0,MOT,MOT,0.775,1649.91,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you should tell Jessica what that is, car road,0,MOT,CHI,18.05,1650.685,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, what is it,0,CHI,JES,2.212,1668.735,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what is it, car road,0,JES,CHI,1.767,1670.947,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, car wash,0,CHI,JES,1.313,1672.714,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car wash, car road,0,JES,CHI,1.09,1674.027,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, car road,0,CHI,MOT,1.829,1675.117,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 car road, oh and what do you do with that,0,MOT,JES,1.743,1676.946,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 oh and what do you do with that, you tell,0,JES,CHI,2.149,1678.689,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you tell, me,0,CHI,MOT,1.679,1680.838,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 me, should I tell,0,MOT,MOT,2.025,1682.517,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 should I tell, yeah,0,MOT,CHI,1.248,1684.542,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah, well you put the cars on it and then what happens,0,CHI,MOT,0.886,1685.79,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 well you put the cars on it and then what happens, then turn it on,0,MOT,CHI,3.949,1686.676,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 then turn it on, and then what,0,CHI,MOT,1.224,1690.625,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and then what, they go up,0,MOT,CHI,1.049,1691.849,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 they go up, they go up and then what,0,CHI,MOT,1.848,1692.898,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 they go up and then what, then you tell,0,MOT,CHI,1.62,1694.746,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 then you tell, that must be fun,0,CHI,JES,2.376,1696.366,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 that must be fun, and then what,0,JES,MOT,3.419,1698.742,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and then what, you tell,0,MOT,CHI,1.575,1702.161,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 you tell, well they fall off sometimes don't they,0,CHI,MOT,3.405,1703.736,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 well they fall off sometimes don't they, let's see,0,MOT,MOT,1.592,1707.141,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 let's see, what me and Mommy doing that day,0,MOT,CHI,5.718,1708.733,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what me and Mommy doing that day, yeah what are we doin,0,CHI,MOT,2.418,1714.451,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 yeah what are we doin, what's Daddy doing,0,MOT,MOT,5.023,1716.869,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's Daddy doing, takin a picture,0,MOT,CHI,2.401,1721.892,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 takin a picture, and what's that,0,CHI,MOT,2.69,1724.293,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 and what's that, he's taking a picture with that camera,0,MOT,CHI,4.329,1726.983,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 he's taking a picture with that camera, they went to lunch,0,CHI,CHI,4.194,1731.312,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 they went to lunch, okay,0,CHI,MOT,2.412,1735.506,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 okay, what's in here,0,MOT,CHI,0.73,1737.918,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 what's in here, I don't know,0,CHI,MOT,1.429,1738.648,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
 I don't know, what's in there,0,MOT,JES,9.026,1740.077,FALSE,[None],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020708.xml
