utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 get out, okay,0.0,MOT,MOT,1.1299999999999955,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 okay, who is who is that that you have,0.0,MOT,MOT,0.6159999999999854,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 who is who is that that you have, who's gettin out,0.0,MOT,MOT,2.393000000000029,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 who's gettin out, dis this one,0.0,MOT,CHI,0.9809999999999945,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 dis this one, watch out puppy,2.0,CHI,CHI,1.879000000000019,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 watch out puppy, watch out puppy okay,0.0,CHI,MOT,1.6289999999999623,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 watch out puppy okay, what are you gonna do with the lady,0.0,MOT,MOT,2.11099999999999,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what are you gonna do with the lady, he can drive car,3.0,MOT,CHI,1.9960000000000377,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can drive car, drive car,0.0,CHI,CHI,2.7939999999999827,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive car, sh she can drive car,-1.5,CHI,MOT,1.9449999999999932,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 sh she can drive car, she can't,0.0,MOT,CHI,2.3600000000000136,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 she can't, she can't,0.0,CHI,MOT,1.5629999999999882,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 she can't, he can,-0.8969999999999914,MOT,CHI,0.8969999999999914,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can, oh he's drivin the car okay,0.0,CHI,MOT,1.2309999999999945,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh he's drivin the car okay, nn,0.0,MOT,RYA,1.7959999999999923,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 nn, you're right,0.0,RYA,MOT,0.8980000000000246,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 you're right, baby cryin,0.0,MOT,CHI,1.0459999999999923,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 baby cryin, how do you stop,0.0,CHI,MOT,2.194999999999993,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how do you stop, baby cryin,0.0,MOT,CHI,1.3140000000000214,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 baby cryin, how do you stop the baby from cryin,0.0,CHI,MOT,0.7319999999999709,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how do you stop the baby from cryin, what do you do,0.0,MOT,MOT,1.7959999999999923,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what do you do, let's pre,0.0,MOT,CHI,2.3600000000000136,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let's pre, let's see,0.0,CHI,CHI,2.9259999999999877,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let's see, well how d how do you stop the baby from cryin,0.0,CHI,MOT,2.7600000000000477,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 well how d how do you stop the baby from cryin, um,0.0,MOT,CHI,2.609999999999957,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 um, aw,0.0,CHI,RYA,1.1299999999999955,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 aw, what did you do,0.0,RYA,MOT,2.046000000000049,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what did you do, what did you do to the baby,0.0,MOT,MOT,1.3799999999999955,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what did you do to the baby, I kiss the baby,0.0,MOT,CHI,1.2129999999999654,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I kiss the baby, I kissed the baby,0.0,CHI,RYA,2.6100000000000136,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I kissed the baby, you kissed the baby okay,-1.0470000000000255,RYA,MOT,1.0470000000000255,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 you kissed the baby okay, yeah,-0.3790000000000191,MOT,CHI,1.879000000000019,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, now what are you doin with the tractor,0.0,CHI,MOT,1.1469999999999914,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now what are you doin with the tractor, Daddy gon going to drive down xxx down waterfalls,0.0,MOT,CHI,2.759999999999991,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 Daddy gon going to drive down xxx down waterfalls, drive to the waterfall,0.0,CHI,MOT,7.064999999999998,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive to the waterfall, there's a lot of water and hills in this place,0.0,MOT,MOT,1.896000000000015,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 there's a lot of water and hills in this place, yeah,0.0,MOT,RYA,4.769999999999982,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, he Dad,2.0,RYA,CHI,0.5830000000000268,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he Dad, he's Dad,0.0,CHI,MOT,2.22199999999998,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he's Dad, he Dad,0.0,MOT,CHI,2.0459999999999923,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he Dad, this Dad,0.0,CHI,CHI,1.6110000000000468,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this Dad, he got a hir he's he got a sh shirt,0.0,CHI,CHI,1.231999999999971,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a hir he's he got a sh shirt, he got a shirt,0.0,CHI,MOT,4.055000000000007,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a shirt, he got a nap,0.0,MOT,CHI,1.4630000000000223,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he got a nap, do you rememb do you know what color the shirt is,0.0,CHI,MOT,1.1469999999999914,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you rememb do you know what color the shirt is, a xxx black xxx,0.0,MOT,CHI,1.7129999999999654,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 a xxx black xxx, I think it's blue,0.0,CHI,MOT,3.657000000000039,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I think it's blue,,0.0,MOT,RYA,1.5459999999999923,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, xxx blue,-0.2999999999999545,RYA,CHI,0.8979999999999677,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 xxx blue,,1.7999999999999545,CHI,CHI,1.1469999999999914,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
,,0.0,CHI,RYA,0.9759999999999991,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, now it gone,0.0,RYA,CHI,1.1320000000000618,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now it gone, what's gone,0.0,CHI,RYA,3.822999999999979,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's gone, eh a la gone,0.0,RYA,CHI,0.91599999999994,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 eh a la gone, lady gone,0.0,CHI,RYA,2.4440000000000737,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 lady gone, where is she,-0.9819999999999709,RYA,MOT,0.9819999999999709,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where is she, eh this uh this he he gonna get in car,0.0,MOT,CHI,1.1469999999999345,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 eh this uh this he he gonna get in car, get in the car,0.0,CHI,MOT,5.935000000000059,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 get in the car, and then what is he gonna do,0.0,MOT,RYA,0.9809999999999945,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 and then what is he gonna do, gon going to drive in the c car,0.0,RYA,CHI,1.3129999999999882,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 gon going to drive in the c car, drive in the car,0.0,CHI,MOT,3.5090000000000146,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive in the car, oh,0.0,MOT,RYA,1.2129999999999654,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, he gon going to drive in the van,0.0,RYA,CHI,0.33299999999997,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he gon going to drive in the van, drive in the van,0.0,CHI,MOT,2.3770000000000664,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 drive in the van, where will he go,0.0,MOT,RYA,1.1129999999999427,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where will he go, he gon going to boink in the,0.0,RYA,CHI,1.7130000000000791,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he gon going to boink in the, oh,3.0,CHI,RYA,2.509999999999991,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh,,0.0,RYA,CHI,1.2309999999999945,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
, what happened,0.0,CHI,RYA,1.1459999999999582,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what happened, he boink inna in the he boink xxx van,0.0,RYA,CHI,1.3630000000000564,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he boink inna in the he boink xxx van, oh,0.0,CHI,RYA,5.370999999999981,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, boink into the van,-0.6000000000000227,RYA,MOT,1.0639999999999645,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 boink into the van, yeah,0.0,MOT,CHI,1.4139999999999873,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, that's not a good idea,-0.40000000000009095,CHI,MOT,1.678000000000111,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 that's not a good idea, let go wanna go,0.0,MOT,CHI,1.7290000000000418,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 let go wanna go, I wanna go,0.0,CHI,CHI,6.66599999999994,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I wanna go, I wanna go,0.0,CHI,CHI,2.69500000000005,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 I wanna go, wanna go,0.0,CHI,CHI,2.842999999999961,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 wanna go, where did he go,0.0,CHI,RYA,2.508000000000038,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 where did he go, whataya what are you doin now,5.5,RYA,MOT,1.4139999999999873,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 whataya what are you doin now, now he he can't get out,0.0,MOT,CHI,1.3970000000000482,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he he can't get out, he can't get out,0.0,CHI,MOT,4.538000000000011,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't get out, he,0.0,MOT,CHI,1.6299999999999955,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he, uhoh,0.0,CHI,RYA,1.3789999999999054,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 uhoh, he's stuck okay,-0.3000000000000682,RYA,MOT,0.9970000000000709,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he's stuck okay, now he get out,0.0,MOT,CHI,1.5460000000000491,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he get out, now he get out,0.0,CHI,MOT,3.5739999999999554,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he get out, what'd you do,0.0,MOT,MOT,1.4630000000000791,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what'd you do, how did he get out,2.0,MOT,MOT,0.8969999999999345,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 how did he get out, this can't fit in,0.0,MOT,CHI,2.4600000000000364,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this can't fit in, he can't fit in there,0.0,CHI,MOT,4.288999999999987,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't fit in there, this can't work,0.0,MOT,CHI,1.9629999999999654,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 this can't work, it can't,0.0,CHI,RYA,3.490000000000009,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 it can't, hm uhoh,0.0,RYA,RYA,0.9820000000000846,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 hm uhoh, what's wrong with it,0.0,RYA,RYA,2.8769999999999527,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's wrong with it, he can't,2.0,RYA,CHI,2.1779999999999973,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't, do you want him to,3.0,CHI,MOT,1.629000000000019,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you want him to, he can't do it,0.0,MOT,CHI,1.4629999999999654,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he can't do it, do you want him to stand up,0.0,CHI,MOT,0.7309999999999945,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 do you want him to stand up, yeah,0.0,MOT,CHI,1.231999999999971,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, yep,0.0,CHI,MOT,1.0460000000000491,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yep, hm let's see,0.0,MOT,RYA,1.2480000000000473,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 hm let's see, yeah,0.0,RYA,CHI,0.9459999999999127,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 yeah, what's he doin now,7.0,CHI,RYA,2.062999999999988,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's he doin now, ooh what's that,0.0,RYA,MOT,2.046000000000049,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 ooh what's that, what's he doin,0.0,MOT,MOT,1.8129999999999882,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what's he doin, he walkin down the waterfalls,0.0,MOT,CHI,0.8970000000000482,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he walkin down the waterfalls, walkin down the waterfall,0.0,CHI,MOT,4.074999999999932,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 walkin down the waterfall, what else is he doin,2.0,MOT,MOT,1.3799999999999955,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 what else is he doin, now he gonna get in back,4.0,MOT,CHI,1.5460000000000491,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 now he gonna get in back, gon going to get in back,0.0,CHI,CHI,3.5090000000000146,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 gon going to get in back, oh,0.0,CHI,RYA,3.175999999999931,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 oh, he's gotta get in the back,-1.0640000000000782,RYA,MOT,1.0640000000000782,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 he's gotta get in the back, you want him in the van,0.0,MOT,MOT,1.629000000000019,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
 you want him in the van, I don't know if he fits in the back,8.0,MOT,MOT,1.9800000000000182,False,['P2Y04M06D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020406.xml
